,recipeID,recipe_name,summary,ingredient_name,category,recipe_image_link,main_source,all
336,307,"오트밀 맛있게 먹는법, 새콤 달콤 상큼 과일과 함께하는 오트밀 푸딩","오트밀 바나나죽을 응용한 과일과 함께하는 오트밀 푸딩레시피입니다.
한끼 식사로 든든할 뿐만 아니라 다양한 과일과 함께해서 건강한 느낌일품입니다.
저녁에 만들어서 테이크아웃 가능한 용기에 담아두면, 아침에 들고 나가서 간단하게 먹기 좋아요.
아침 굶지 마세요!",[재료] 오트밀바나나죽  플레인 요거트 작은거  1통 제철과일  베리류 망고통조림  복숭아통조림  [양념] 오트밀  2/3컵 바나나  1개 우유  1+1/2컵 건조크랜베리  적당량 천일염  1꼬집,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/10/c1734330c25839dfb80b0f8a411cd5261_m.jpg,"['오트밀바나나죽', '플레인', '요거트', '작은거', '제철과일', '베리류', '망고통조림', '복숭아통조림']","['오트밀', '법', '과일', '오트밀', '푸딩', '오트밀', '바나나', '죽', '응용', '과일', '오트밀', '푸딩', '끼', '식사', '뿐', '다양', '과일', '건강', '느낌', '일품', '저녁', '테이크', '아웃', '가능', '용기', '아침', '아침', '오트밀바나나죽', '플레인', '요거트', '작은거', '제철과일', '베리류', '망고통조림', '복숭아통조림', '장 건강', '장 건강', '장 건강', '장 건강']"
337,308,미역초무침,"청정바다에서 생산되는 품질 좋은 진도미역으로 건강한 밥상을 차리고 있는 요즘인데요. 산모에게 좋은 미역은 칼슘과 식이섬유소가 풍부하며 미역에 들어있는 요오드는 피를 맑게 해 준다고 하지요. 또한 알긴산이라는 성분은 비만방지에 도움을 주며 변비예방에도 좋다고 합니다. 오늘은 진도미역과 양파, 홍고추, 양념장으로 만든 새콤매콤한 반찬! 미역초무침 소개합니다.",[재료] 건미역  6g 양파  1/3개 홍고추  1/2개 [양념] 고추장  2큰술 매실액  2큰술 식초  2큰술 올리고당  1큰술 맛술  1큰술 다진 마늘  1작은술 통깨  1큰술 참기름  1작은술,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/4ba8eff834b014a727ef4fcef21660261_m.jpg,"['건미역', '양파', '홍고추']","['미역', '초', '무침', '청정', '바다', '생산', '품질', '진도', '미역', '건강', '밥상', '요즘', '산모', '미역', '칼슘', '식이', '섬유소', '미역', '요오드', '피', '산', '성분', '비만', '방지', '도움', '변비', '예방', '오늘', '진도', '미역', '양파', '홍고추', '양념장', '반찬', '미역', '초', '무침', '소개', '건미역', '양파', '홍고추', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '감사', '감사', '감사', '감사', '감사', '양념장', '양념장', '양념장', '양념장', '양념장', '양념장', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '자극', '자극', '자극', '자극', '자극', '자극', '오', '오', '오', '오', '오', '오', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강']"
338,309,미역초무침,"청정바다에서 생산되는 품질 좋은 진도미역으로 건강한 밥상을 차리고 있는 요즘인데요. 산모에게 좋은 미역은 칼슘과 식이섬유소가 풍부하며 미역에 들어있는 요오드는 피를 맑게 해 준다고 하지요. 또한 알긴산이라는 성분은 비만방지에 도움을 주며 변비예방에도 좋다고 합니다. 오늘은 진도미역과 양파, 홍고추, 양념장으로 만든 새콤매콤한 반찬! 미역초무침 소개합니다.",[재료] 건미역  6g 양파  1/3개 홍고추  1/2개 [양념] 고추장  2큰술 매실액  2큰술 식초  2큰술 올리고당  1큰술 맛술  1큰술 다진 마늘  1작은술 통깨  1큰술 참기름  1작은술,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/29/061701ff47f3fa867850488257f54c5c1_m.jpg,"['건미역', '양파', '홍고추']","['미역', '초', '무침', '청정', '바다', '생산', '품질', '진도', '미역', '건강', '밥상', '요즘', '산모', '미역', '칼슘', '식이', '섬유소', '미역', '요오드', '피', '산', '성분', '비만', '방지', '도움', '변비', '예방', '오늘', '진도', '미역', '양파', '홍고추', '양념장', '반찬', '미역', '초', '무침', '소개', '건미역', '양파', '홍고추', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '감사', '감사', '감사', '감사', '감사', '양념장', '양념장', '양념장', '양념장', '양념장', '양념장', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '자극', '자극', '자극', '자극', '자극', '자극', '오', '오', '오', '오', '오', '오', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강']"
339,650,미역초무침,"청정바다에서 생산되는 품질 좋은 진도미역으로 건강한 밥상을 차리고 있는 요즘인데요. 산모에게 좋은 미역은 칼슘과 식이섬유소가 풍부하며 미역에 들어있는 요오드는 피를 맑게 해 준다고 하지요. 또한 알긴산이라는 성분은 비만방지에 도움을 주며 변비예방에도 좋다고 합니다. 오늘은 진도미역과 양파, 홍고추, 양념장으로 만든 새콤매콤한 반찬! 미역초무침 소개합니다.",[재료] 건미역  6g 양파  1/3개 홍고추  1/2개 [양념] 고추장  2큰술 매실액  2큰술 식초  2큰술 올리고당  1큰술 맛술  1큰술 다진 마늘  1작은술 통깨  1큰술 참기름  1작은술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/4ba8eff834b014a727ef4fcef21660261_m.jpg,"['건미역', '양파', '홍고추']","['미역', '초', '무침', '청정', '바다', '생산', '품질', '진도', '미역', '건강', '밥상', '요즘', '산모', '미역', '칼슘', '식이', '섬유소', '미역', '요오드', '피', '산', '성분', '비만', '방지', '도움', '변비', '예방', '오늘', '진도', '미역', '양파', '홍고추', '양념장', '반찬', '미역', '초', '무침', '소개', '건미역', '양파', '홍고추', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '감사', '감사', '감사', '감사', '감사', '양념장', '양념장', '양념장', '양념장', '양념장', '양념장', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '자극', '자극', '자극', '자극', '자극', '자극', '오', '오', '오', '오', '오', '오', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
340,651,미역초무침,"청정바다에서 생산되는 품질 좋은 진도미역으로 건강한 밥상을 차리고 있는 요즘인데요. 산모에게 좋은 미역은 칼슘과 식이섬유소가 풍부하며 미역에 들어있는 요오드는 피를 맑게 해 준다고 하지요. 또한 알긴산이라는 성분은 비만방지에 도움을 주며 변비예방에도 좋다고 합니다. 오늘은 진도미역과 양파, 홍고추, 양념장으로 만든 새콤매콤한 반찬! 미역초무침 소개합니다.",[재료] 건미역  6g 양파  1/3개 홍고추  1/2개 [양념] 고추장  2큰술 매실액  2큰술 식초  2큰술 올리고당  1큰술 맛술  1큰술 다진 마늘  1작은술 통깨  1큰술 참기름  1작은술,노화방지,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/29/061701ff47f3fa867850488257f54c5c1_m.jpg,"['건미역', '양파', '홍고추']","['미역', '초', '무침', '청정', '바다', '생산', '품질', '진도', '미역', '건강', '밥상', '요즘', '산모', '미역', '칼슘', '식이', '섬유소', '미역', '요오드', '피', '산', '성분', '비만', '방지', '도움', '변비', '예방', '오늘', '진도', '미역', '양파', '홍고추', '양념장', '반찬', '미역', '초', '무침', '소개', '건미역', '양파', '홍고추', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '감사', '감사', '감사', '감사', '감사', '양념장', '양념장', '양념장', '양념장', '양념장', '양념장', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '자극', '자극', '자극', '자극', '자극', '자극', '오', '오', '오', '오', '오', '오', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지', '노화방지']"
341,752,미역초무침,새콤달콤함이 입맛을 돋구어주는 미역초무침입니다.,[재료] 건미역  1웅큼 오이  1/2개 당근  약간 [양념] 고춧가루  1스푼 통깨  1/2스푼 소금  1/2스푼 설탕  1스푼 참기름  조금 2배식초  1스푼 송송썬파  1스푼 다진마늘  1/2티스푼,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/4ba8eff834b014a727ef4fcef21660261_m.jpg,"['건미역', '오이', '당근', '약간']","['미역', '초', '무침', '입맛', '미역', '초', '무침', '건미역', '오이', '당근', '약간', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '감사', '감사', '감사', '감사', '감사', '양념장', '양념장', '양념장', '양념장', '양념장', '양념장', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '자극', '자극', '자극', '자극', '자극', '자극', '오', '오', '오', '오', '오', '오', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방']"
342,753,미역초무침,새콤달콤함이 입맛을 돋구어주는 미역초무침입니다.,[재료] 건미역  1웅큼 오이  1/2개 당근  약간 [양념] 고춧가루  1스푼 통깨  1/2스푼 소금  1/2스푼 설탕  1스푼 참기름  조금 2배식초  1스푼 송송썬파  1스푼 다진마늘  1/2티스푼,암 예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/29/061701ff47f3fa867850488257f54c5c1_m.jpg,"['건미역', '오이', '당근', '약간']","['미역', '초', '무침', '입맛', '미역', '초', '무침', '건미역', '오이', '당근', '약간', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '초보', '인생', '감사', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '집', '무', '전', '무', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '구성', '유용', '자취', '이것저것', '당근', '오이', '등', '미역', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '밥', '전', '감사', '감사', '감사', '감사', '감사', '감사', '양념장', '양념장', '양념장', '양념장', '양념장', '양념장', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '양념', '감사', '자극', '자극', '자극', '자극', '자극', '자극', '오', '오', '오', '오', '오', '오', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방', '암 예방']"
343,310,버섯 시래기 된장찜,철분이 많아 빈혈에 좋고 칼슘과 식이섬유가 풍부해 콜레스테롤을 낮춰 동맥경화를 예방해주고. 섬유질이 풍부해 변비에 좋으며.. 열량이 낮아 다이어트 음식으로도 사랑받고 있거든요,[재료] 시래기  150g 애느타리버섯  200g 들기름  2숟갈 물  2+1/2컵 대파  1대 홍고추  1개 [양념] 다진마늘  1/2숟갈 다진파  1숟갈 된장  2숟갈 고추가루  1숟갈 고추장  1/2숟갈 깨소금  1/3숟갈 물  1/2컵,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/0163492af56e9b6e0f02469d9724b24f_m.jpg,"['시래기', '애느타리버섯', '들기름', '물', '대파', '홍고추']","['버섯', '시래기', '된장', '찜', '철분', '빈혈', '칼슘', '식이', '섬유', '콜레스테롤', '동맥', '경화', '예방', '섬유질', '변비', '열량', '다이어트', '음식', '사랑', '시래기', '애느타리버섯', '들기름', '물', '대파', '홍고추', '장 건강', '장 건강']"
344,311,팽이버섯 달걀국 끓이기,으슬으슬한 몸을 따뜻하게 해주는 팽이버섯 달걀국입니다.,[재료] 멸치다시마육수  4컵 국간장  1ts 다진마늘  1Ts 팽이버섯  1봉 달걀  3개 다진파  2Ts [양념] 소금  1/3ts,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/13/a15551d464f4ea9b643eea458f26543e1_m.jpg,"['멸치다시마육수', '국간장', '다진마늘', '팽이버섯', '달걀', '다진파']","['팽이버섯', '달걀', '국', '몸', '팽이버섯', '달걀', '국', '멸치다시마육수', '국간장', '다진마늘', '팽이버섯', '달걀', '다진파', '끼', '감사', '계란', '국', '처음', '달걀', '팽이버섯', '식감', '장 건강', '장 건강', '장 건강', '장 건강']"
345,312,식이섬유 풍부한 미역볶음밥,"한그릇음식으로 좋은 볶음밥, 국을 끓여 먹는 미역을 불려서 넣고 다른 야채들과 함께 볶아 본 미역볶음밥이랍니다. 뭐 앞에 미.역. 이란말만 붙은거지 일반 뽀끔밥과 별차이는 없어요~~",[재료] 밥  3인분 불린 미역  1공기 비엔나 소시지  15개 가지  1개 감자  2개 당근  1/4개 호박  1/4개 양파  1개 어린잎채소  조금 (생략가능) 계란  1개 [양념] 굴소스  2큰술 통깨  약간,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/63895cf7e8d680a5002cf1577f920ac31_m.jpg,"['밥', '불린', '미역', '비엔나', '소시지', '가지', '감자', '당근', '호박', '양파', '어린잎채소', '조금', '생략가능', '계란']","['식이', '섬유', '미역', '볶음밥', '그릇', '음식', '볶음밥', '국', '미역', '야채', '미역', '볶음밥', '앞', '미', '역', '이란', '말', '일반', '뽀끔밥', '차이', '밥', '불린', '미역', '비엔나', '소시지', '가지', '감자', '당근', '호박', '양파', '어린잎채소', '조금', '생략가능', '계란', '맛잇어요', '미역', '너구리', '냄새', '영양', '끼', '아침', '감사', '아이', '남편', '끼', '저희', '딸', '맛', '엄지', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강']"
346,314,식이섬유가 풍부한 셀러리잡채,다이어트 식품으로 많이 애용되고있는 셀러리로 잡채를 만들어보았어요^^,[재료] 돼지고기(잡채용)  셀러리  당면  [양념] 다진마늘  식용유  간장  굴소스  설탕  후추가루  참기름  통깨 ,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/22/efb68cb143d071db84fd30d8fdc8bd351_m.jpg,"['돼지고기잡채용', '셀러리', '당면']","['식이', '섬유', '셀러리잡채', '다이어트', '식품', '애용', '셀러리', '잡채', '돼지고기잡채용', '셀러리', '당면', '장 건강', '장 건강']"
347,315,시래기전~ 칼슘 식이섬유가 풍부하고 골다공증에 좋은 시래기전~!~,"냉동실에 있던 얼린 굴도 꺼내서 
시래기 넣고 전을 부쳤더니 아주 고소하고 맛있는 전이 완성되었네요~!~
양념장 만들어 찍어 먹었더니 정말 맛있네요~!~",[재료] 시래기  1줌 과일무  조금 계란  1개 밀가루  1컵 포도씨유  조금 [양념] 간장  2큰술 고춧가루  1큰술 통깨  1큰술 들기름  1큰술 대파  조금 다진마늘  1큰술,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/d89a630d7b15a77e18980171177f35cb1_m.jpg,"['시래기', '과일무', '조금', '계란', '밀가루', '포도씨유', '조금']","['시래기', '전', '칼슘', '식이', '섬유', '골다공증', '시래기', '전', '냉동실', '굴', '시래기', '전', '전', '완성', '양념장', '시래기', '과일무', '조금', '계란', '밀가루', '포도씨유', '조금', '장 건강', '장 건강', '장 건강', '장 건강']"
348,316,식이섬유소가 풍부한 연근 조림,식이섬유소가 풍부한 연근 조림 만드는 법 알려드려요.,[재료] 연근  3개 [양념] 맛간장  1컵 다시마물  4컵 올리고당  3스푼 청주  2스푼 꿀  3스푼 참기름  2스푼 통깨  2스푼,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/04/2b23dbeae95619e8dcfa1d70a395eb801_m.jpg,['연근'],"['식이', '섬유', '소', '연근', '조림', '식이', '섬유', '소', '연근', '조림', '법', '연근', '장 건강', '장 건강', '장 건강']"
349,318,월남쌈,"베트남 음식을 대표하는 월남쌈은 불을 많이 사용하지 않고 재료가 간단해 주부들이 준비하기 쉬운 요리 중 하나랍니다. 각종 채소와 고기, 새우 등 기호에 맞는 재료들을 준비해 라이스페이퍼에 돌돌 말아주면 ""끝""
오늘 저녁은 냉장고 속의 남은 채소들을 이용해 맛있고 영양가 만점인 월남쌈으로 준비해보시면 어떨까요?",[재료] 주황 파프리카  1/2개 노란 파프리카  1/2개 빨간 파프리카  1/2개 깻잎  4장 당근  1/3개 적채  30g 영양부추  30g 양파  1/2개 파인애플  50g 무순  1줌 새싹채소  1줌 새우  100g 달걀  2개 라이스페이퍼  15장 [양념] 스위트칠리소스  약간 피시소스  약간 다진홍고추  1/3개 다진청양고추  1/3개,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/04/59f5f1ccdc98496df7ac58ea8bc0c4d91_m.jpg,"['주황', '파프리카', '노란', '파프리카', '빨간', '파프리카', '깻잎', '당근', '적채', '영양부추', '양파', '파인애플', '무순', '새싹채소', '새우', '달걀', '라이스페이퍼']","['월남쌈', '베트남', '음식', '대표', '월남쌈', '불', '사용', '재료', '주부', '준비', '중', '하나', '각종', '채소', '고기', '새우', '등', '기호', '재료', '준비', '라이스', '페이퍼', '끝', '오늘', '저녁', '냉장고', '속', '채소', '이용', '영양가', '만점', '월남쌈', '준비', '주황', '파프리카', '노란', '파프리카', '빨간', '파프리카', '깻잎', '당근', '적채', '영양부추', '양파', '파인애플', '무순', '새싹채소', '새우', '달걀', '라이스페이퍼', '감사', '가사', '현지', '맛', '장 건강', '장 건강', '장 건강']"
350,319,달콤 짭쪼름한 알감자 조림,여름철 대표밑반찬 알감자조림 만드는법 소개해드립니다.,[재료] 알감자  700g [양념] 간장  8큰술 설탕  1큰술 청주  2큰술 물엿  4큰술 후추  조금 다진마늘  1작은술 매실청  2큰술 멸치육수  3컵 (or 물) 참기름  1큰술 물엿  1큰술 깨  조금,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/23/c3ce717a518303a80ae72b91f164b73f_m.jpg,['알감자'],"['짭쪼름', '알감자', '조림', '여름철', '대표', '밑반찬', '알', '감자', '조림', '법', '소개', '알감자', '남편', '다음', '흠', '감사', '덕분', '알감자', '조림', '오래간만', '단', '정석', '감사', '고추가루', '심플', '맛', '감사', '알감자', '조림', '핫', '처음', '감자', '림', '성공', '매실청', '대신', '설탕', '스푼', '윤기도흐로고', '단짠', '작품', '레시피데', '성공', '밥', '그릇', '청주', '대신', '미', '향', '물엿', '대신', '꿀', '멸치', '국물', '다시마', '다시마', '다음', '덕분', '감사', '엄마', '맛', '저희', '딸', '짱', '요리법', '양념', '재료', '감자', '맛', '장 건강', '장 건강', '장 건강', '장 건강']"
351,320,고구마크로켓,건강한 밥상과 아이들 간식을 만들어 줄 때에는 제철농산물을 애용하는데요. 감자를 이용해 크로켓을 만들어서 간식으로 챙겨주니 아이들에게 인기가 좋더군요. 고구마도 감자처럼 크로켓으로 만들어 주면 영양간식으로 좋을 것 같았습니다. 집에서 쉽게 만들 수 있는 아이들 영양간식! 고구마크로켓 소개합니다.,[재료] 고구마  2개 달걀  2개 당근  약간 양파  1/4개 햄  약간 슬라이스치즈  1장 소금  약간 후춧가루  약간 밀가루  적당량 빵가루  적당량 식용유  적당량,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/28/cadc8830b84e8f0cd2221d26a92c02371_m.jpg,"['고구마', '달걀', '당근', '약간', '양파', '햄', '약간', '슬라이스치즈', '소금', '약간', '후춧가루', '약간', '밀가루', '적당량', '빵가루', '적당량', '식용유', '적당량']","['고구마', '크로켓', '건강', '밥상', '아이', '간식', '제철', '농산물', '애용', '감자', '이용', '크로켓', '간식', '아이', '인기', '고구마', '감자', '크로켓', '영양', '간식', '집', '아이', '영양', '간식', '고구마', '크로켓', '소개', '고구마', '달걀', '당근', '약간', '양파', '햄', '약간', '슬라이스치즈', '소금', '약간', '후춧가루', '약간', '밀가루', '적당량', '빵가루', '적당량', '식용유', '적당량', '아이', '간식', '고구마', '덕', '얘', '다음', '고구마', '크로켓', '맛', '밀가루', '계란', '빵가루', '순', '정정', '부탁', '초보', '보고', '성공', '영', '음식', '맛', '고구마', '입', '아이', '몇', '개', '감사', '에어', '프라이', '어로', '기름', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강', '장 건강']"
352,322,쫄깃쫄깃 새콤매콤! 야채실곤약비빔면,"냉장고에 자리하고있는 야채들을 해치우기위해 만든 야채실곤약비빔면이에요.
실곤약은 제가 저를 위해 자주 구매하는 식재료인데, 요즈음은 저희집 남자들이 더 즐기는 것 같아요.^ ^;;",[재료] 실곤약  250g 콩나물  100g 맛살  3개 쪽파  20g 양파 작은크기  1/2개 빨강파프리카  1/2개 노랑파프리카  1/2개 식초  1큰술 (선택가능) [양념] 고추장  1큰술 케챱  1큰술 설탕  1작은술 양조간장  1큰술 다진마늘  1큰술 다진 청양고추  1개 참기름  1작은술 통깨  1작은술,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/18/46e1dadda2740db2d90df6fbba1eeea41_m.jpg,"['실곤약', '콩나물', '맛살', '쪽파', '양파', '작은크기', '빨강파프리카', '노랑파프리카', '식초', '선택가능']","['야채', '실', '곤약', '비빔면', '냉장고', '자리', '야채', '야채', '실', '곤약', '비빔면', '실', '곤약', '구매', '식재료', '요즈음', '저희', '집', '남자', '실곤약', '콩나물', '맛살', '쪽파', '양파', '작은크기', '빨강파프리카', '노랑파프리카', '식초', '선택가능', '장 건강', '장 건강', '장 건강']"
353,324,아이들이 좋아하는 두부스테이크,고소한 맛에 건강요리로 인기만점인 두부스테이크,[재료] 두부 작은크기  1모 부추  30g 애느타리버섯  1포기 청양고추  1/2개 홍고추  1/2개 대파  1/2대 소금  조금 후춧가루  조금 빵가루  2+1/2큰술 밀가루  1+1/2큰술 카놀라유  조금 [양념] 간장  2큰술 물  1/3컵 마른홍고추  2개 대파  1대 청양고추  1개 시판스테이크소스  1큰술 레드와인  1큰술,장 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/08/42fb2fa9a801424e4a146cfdd8f15a541_m.jpg,"['두부', '작은크기', '부추', '애느타리버섯', '청양고추', '홍고추', '대파', '소금', '조금', '후춧가루', '조금', '빵가루', '밀가루', '카놀라유', '조금']","['아이', '두부', '스테이크', '맛', '건강', '인기', '만점', '두부', '스테이크', '두부', '작은크기', '부추', '애느타리버섯', '청양고추', '홍고추', '대파', '소금', '조금', '후춧가루', '조금', '빵가루', '밀가루', '카놀라유', '조금', '아이', '사람', '감사', '동생', '살', '두부', '스테이크', '흡입', '생각', '다음', '도전', '점심', '매뉴로', '처음', '전', '덕분', '장 건강', '장 건강', '장 건강', '장 건강']"
