recipe_name,review_id,posting_time,rating,review_content,category,recipeID
바나나 핫케이크 만들기,78312414,2020-10-04 09:11:02,2,개인적으로 식감이 흐물흐물했고 냄새도 계란냄새가 바나나랑 섞인게 이상한 느낌이었어요 그래도 기발한 아이디어라서 만들때 재밌었어요 감사합니다,장 건강,349
참치김치 볶음밥,98945571,2015-06-25 02:48:40,3,첨으로 해본 볶음밥입니다,장 건강,355
"표고버섯덮밥, 덮밥요리 간단 레시피",61915345,2015-09-05 12:16:52,5,"전분이없어찹쌀가루를넣었네요
너무달아담엔설탕량을줄이구청양초를 넣어야겠어요
추천♡",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",99326040,2020-12-28 19:14:11,5,"요린이가 레시피 보고 아이들 저녁해줬는데
제가 다 맛있네요
자주 해먹을거 같아요.",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",82025332,2016-05-24 21:57:42,5,사진을못찍었네요 쉽게잘보 따라했습니다. 소고기 갈은거 넣었더니 더 맛나네요,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",18231947,2020-07-10 16:28:21,5,"오늘은 중식이라고 상에 올렸어요. 양파마늘대파 같이 볶다가 버섯 넣고
간장. 굴소스로만 간을 했어요. 버섯물이 우러나와서 소스 너무 맛있네요. 마지막에 부추 살짝 넣었구요",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",shinyang86,2018-01-26 13:00:45,5,간단하게 빨리 만들수 있고 냉장고에 빨리 처리 해야하는 재료들도 없애기 좋은 요리네요. 한끼하기 좋아요. 좀 달아서 간장 넣고 청양고추 넣었어요. 맛있었어요~,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",64372011,2017-10-07 11:53:12,5,13개월 딸아이껀 야채를 잘게 썰고 제껀 큼직하게 썰어서 먹었어요^^ 매실청과 전분가루 없어서 생략했는데도 너무 맛있었어요^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",57945241,2023-11-21 19:46:08,5,"신랑과 아이가 맛있다고 하네요.
좋은 레시피 감사합니다. 
전, 깐냉동새우 잔뜩과 부추 추가로 넣어줬고요.
달다는 얘기가 많아서 설탕, 매실청은 하나도 안 넣었고요. 새우가 있어서 소금도 안 넣었어요~",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",heya486a,2017-11-14 23:37:29,5,"간단하고 맛나요~
결혼 1년차 주부라 요리를 못하는데도
맛있게 한끼 먹었습니다~~",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",28182927,2015-12-14 00:58:06,5,"저희 딸아이 점심으로 만들어줬어요^^
17갤인데도 잘씹어먹어서 매운것빼곤 해주는편인데
입이짧아 항상 아쉬웠거든요 근데 요건 2~3숟깔 남기고 다먹었어요!
짱짱이예욘!",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",32991745,2021-01-27 19:18:08,5,넘 맛있네요 버섯은 다른걸썼는데 소스랑 맛은짱이에요 자주해먹어야겠어요,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",70022307,2020-06-02 17:25:51,5,표고버섯 좋아하는 아이들한테 해주니깐 너무 좋아하네요^~ 맛있는 레쉽 감사합니다,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",83906227,2022-04-10 22:51:20,5,"제 요리리스트에 추가해야할거같아요!!
너무맛있어요^^
야채를 좀 많이해서 간장이랑 굴소스 좀더 추가했어요!
신랑도 너무 맛있데요~감사해요^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",83141491,2016-03-08 21:45:12,5,"오늘 저녁으로 맛나게 해먹었어요~
깜빡하고 사진을 못 찍었네요^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",91979962,2021-06-01 21:23:27,5,"아이가 물똥을 싸서 해줘써요~
잘 먹었으면 좋겠네요^^
감사해요~",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",64403840,2021-01-18 21:10:54,5,"아이들도 너무 맛있게 잘 먹네요!~
덕분에 한끼 잘 먹었습니다~^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",49927037,2018-01-13 15:22:11,5,"맛있었어요
좀 달긴 하더라구요 그래서 전 간장을 좀 넣었어요",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",55807544,2021-03-24 15:28:40,5,맛있게 잘 먹었구요ㅎ전 고추가루 넣어서 매콤으로 먹었어요,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",70530212,2017-02-28 09:12:12,5,"짧은 시간에 만들 수 있어서 굿~
맛은 더 굿굿~~
감쏴드려요~^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",68006599,2021-09-17 18:47:52,5,"만들기 쉽고 너무 맛있네요^^
5살,8살 아이들도 잘먹었어요^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",30196455,2017-09-21 16:12:34,5,굴소스가 다떨어져서 국간장이랑 캐찹넣었어요 맛있네요^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",33466679,2017-07-06 16:04:37,5,점심에해서먹었는데요 간단하면서 너무맛있게먹었어요 ^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",harue30,2017-10-31 21:31:43,5,처음 해봤는데 넘 맛있네요. 22개월 아기도 잘 먹었어요.^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",je1445,2017-04-15 15:49:26,5,너무 졸였나 봐요..물이 부족해요~~근데 맛있어요~~^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",35651085,2022-06-22 16:16:29,5,"맛있게 잘 만들었어요,아들이랑저녁으로 딱이에요^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",39165369,2018-05-28 12:41:09,5,영양풍부한 한끼를 아주 맛있게 먹었습니다^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",37470637,2017-11-12 12:54:18,5,너무 맛있었어요^^ 좋은레시피 감사합니다,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",68322729,2016-02-02 19:32:21,5,참치를 추가해서 해먹어도 맛나네요!!!^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",60951989,2020-10-20 11:57:14,5,"겁나 맛있어요
표고듬뿍
햄도 넣었어요",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",69002692,2019-04-07 09:27:18,5,"맛있게 잘 먹었어요
남편이 좋아해요",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",58457635,2021-12-01 15:59:23,5,맛있게만들었습니다~~^^감사합니다,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",81151278,2018-04-02 22:23:57,5,잘만들어 먹었습니다 ^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",62326753,2017-09-30 18:33:21,5,맛있게먹었어요 ㅎㅎ,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",79684861,2017-02-12 00:47:20,5,금새되서...좋아요.,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",18293720,2017-06-08 17:39:18,5,간편하고 맛있어요,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",49120301,2017-02-23 21:29:28,5,많은 도움이 ~ 감사,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",30044101,2016-06-16 17:46:52,5,맛있어요^^,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",82332672,2023-05-12 13:05:39,4,설탕이든 매실청이든 둘중 하나 빼고 간장 추가해야 간이 맞아요 재료보고 달지않을까 싶었는데 예상대로 제입맛엔 너무 달았네요ㅎㅎ 그래도 냉장고에 있는 버섯 탈탈 털수있는 레시피라서 좋았어요 미니새송이 애매하게 남은것도 같이 넣어서 잘먹었습니다,장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",48598104,2021-09-14 19:18:42,4,"만드는 과정도 쉽고 맛있네요
아이들도 잘먹네요",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",66197171,2017-02-17 18:07:34,4,"최고최고에용~~

먹고싶네요^^",장 건강,356
"표고버섯덮밥, 덮밥요리 간단 레시피",17185895,2021-12-17 15:48:17,4,간단하고 맛있어요~,장 건강,356
무들깨찜,72031668,2017-11-30 10:24:36,5,"처음 후기 남겨요. ^^
6세,2세 아가들과 아주 맛있게 잘먹었어요~ 좋은 레시피 감사해요~♡",장 건강,357
무들깨찜,69173366,2023-10-24 19:26:25,5,덕분에 너무나 맛있게 쉽게 잘먹었습니다~~!! 레시피 감사해요,장 건강,357
무들깨찜,68589906,2022-01-03 19:51:01,5,다해가는데 맛있을것같아요!,장 건강,357
무들깨찜,57535065,2020-08-23 19:39:16,5,쉽고 맛있어요^^~~~~,장 건강,357
무들깨찜,85212727,2018-09-04 00:53:50,4,"첨으로 따라 만들어봤는데 맛있어요~
들기름대신 참기름 썼는데 고소하네요.
들깨를 욕심내서 많이 넣었더니 끝맛은 조금 쓴거말고는 맛있어요~",장 건강,357
무들깨찜,30911630,2016-03-29 11:43:31,4,이가 없으신분한테도 괜찮을꺼 같아요 오늘만들었어요 맛있네요^^,장 건강,357
무들깨찜,90895339,2019-12-20 18:45:14,4,소금양만 좀더줄이면 제입맛에 딱 맛는거같아요. 고소하네요~,장 건강,357
무들깨찜,96268384,2020-11-22 17:14:08,4,아기 밥 반찬으로 너무 좋아요ㅎ,장 건강,357
고소한 두부쌈장으로 양배추쌈 싸먹기,27601714,2018-07-16 10:05:32,5,짜지도않고 고소하니 너무 맛있어요 모듬쌈해가지고 맛나게 먹었어요 레시피감사해요~,,
고소한 두부쌈장으로 양배추쌈 싸먹기,30477578,2020-01-20 20:41:05,5,처음 만들어봤는데 간단하면서 너무 맛있어요. 양배추가 남아서 해먹어봤는데 신랑이 한그릇 뚝딱 해치웠네요.,,
고소한 두부쌈장으로 양배추쌈 싸먹기,10284769,2020-03-21 23:01:57,5,"졸이기 전인데도 맛있어요 :) ~~~!
완성되면 더 맛있을거 같아요 ~!
레시피 감사합니다 ㅎㅎㅎ",,
고소한 두부쌈장으로 양배추쌈 싸먹기,52532857,2020-10-11 17:04:06,5,뭔데요 왜 맛있어요 ㅜㅜ 청양고추 두개 다져넣엇더니 매콤하니 더 맛나요~! 맨밥에 비벼먹어도 완전 꿀맛,,
고소한 두부쌈장으로 양배추쌈 싸먹기,ej1221ej,2020-05-09 14:14:02,5,이거 진짜ㅠㅠㅜ너무 맛있어요ㅜㅜ지금 먹는데 신랑이랑 밥 비벼서 양배추찐거 올려먹고 있어요ㅎㅎㅎ자주해먹을 것 같아요 감사합니다,,
고소한 두부쌈장으로 양배추쌈 싸먹기,44250012,2020-01-12 20:38:01,5,"저는 두부한모 다넣고
된장이짰는지 조금 짠듯해서 물 한컵
다시넣고 끓였어요.
간돼지고기넣었더니 넘맛있어요 >< 감사해요",,
고소한 두부쌈장으로 양배추쌈 싸먹기,58898181,2019-06-04 20:32:39,5,"저는 매운거 좋아해서 청양고추도 넣었어요
진짜 맛있게 먹었어요~~감사합니다",,
고소한 두부쌈장으로 양배추쌈 싸먹기,80319895,2019-04-25 08:05:20,5,정말 맛있게 잘 먹었어요! 여기에 두릅나물까지 반찬으로 먹으니까 건강해지는 느낌^^ 쉬우면서도 맛있는 레시피 감사합니다~,,
고소한 두부쌈장으로 양배추쌈 싸먹기,33298177,2022-07-11 16:27:33,5,매운고추 넣었더니 더 맛있어요!! 근데 끓이다가 너무 맛있길래 욕심내서 남은 두부 반모 더 넣었더니 좀 씁쓸해졌어요 ㅜㅜ,,
고소한 두부쌈장으로 양배추쌈 싸먹기,pretty1163,2021-05-20 11:02:52,5,넘넘 맛있어요 매운고추도 넣고 채소들도 이것저것 더 넣어서했는데 넘맛있어요!!!!!!!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,44152979,2017-02-23 18:25:35,5,이거 진짜 짱이예요.. 양배추를 못사서 그냥 밥에 비벼먹었는데 짜지않고 너무 맛있어요^^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,85979345,2018-11-02 22:19:46,5,"기대안하고 간단해서 만들었는데 넘맛있어요~
제입에는 양배추쌈은 진한 쌈장맛에 먹는게 더좋고 이건 그냥 뜨끈한 밥에 비벼 먹으니까 꿀맛이네요~굿굿ㅎㅎ집에 반찬없을때 종종 해먹어야겠어요 좋은 레시피 알게되서 넘 좋아요~감사합니다~^^",,
고소한 두부쌈장으로 양배추쌈 싸먹기,40483287,2019-06-03 08:06:02,5,두부를 넣으니까 담백하고 간이 맞아서 밥만 비벼먹어도 정말 맛있네요! 버섯 좀 넣어 먹으니 식감도 좋아요~ 재료만 준비해서 끓이기만 해서 먹으니 간단해서 앞으로도 자주 해먹을 것 같아요^^ 쉽고 좋은 레시피 감사합니다,,
고소한 두부쌈장으로 양배추쌈 싸먹기,33109860,2020-11-09 19:55:25,5,"분량대로 만들었더니 짜지않고 담백하게 만들어졌어요!
삶은 양배추 별로 안좋아하는데 같이 먹으니 맛있게 먹었네요^^",,
고소한 두부쌈장으로 양배추쌈 싸먹기,92249238,2020-12-26 10:54:34,5,두부쌈장 너무 맛있어요 양배추를 어찌 먹어야 하나 고민하다 레시피 찾은거였는데 너무 별미네요 자주 해먹을거 같아요 감사합니디^^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,44903406,2022-01-08 11:04:19,5,애호박이 없어서 당근 넣고 했어요. 초등 아들이 배부른데 맛있다며 많이 먹었어요. 굿굿!!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,73255021,2019-04-15 22:05:37,5,애호박이 없어서 급한대로 건표고 넣었는데도 맛있더라고요~ 맛있는 레시피 해주셔서 감사해요^^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,94470241,2019-01-27 17:43:34,5,정말 감사합니다~ 제가 학생인데다 요리를 잘 못하는데다 양배추로만 잘 못먹어서 고민이었는데 만들어서 정말 맛있게 먹었어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,20675452,2018-01-30 15:56:46,5,정말 맛있게 먹었어요 저는 매운게싫어 고추장반스푼 넣고 농도 조절을위해 된장을 반스푼더 넣어서 해먹었어요... 근데 양이 혼자먹기에는 많은듯하네요ㅋㅋㅋ 혹시 저장기간은 어느정도 일까요?,,
고소한 두부쌈장으로 양배추쌈 싸먹기,45431456,2017-10-14 12:07:56,5,어머니 정말많이 좋아하심..♡♡ 저 또한 맛잇어서 또해먹게돼요 ㅋㅋㅋ 최고의레시피!!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,88598553,2021-07-29 16:50:27,5,두번째 해먹어요! 표고버섯하고 우렁살이랑 청양고추 추가해서 졸이고 있답니다! 감사합니다,,
고소한 두부쌈장으로 양배추쌈 싸먹기,45325430,2018-09-01 12:10:51,5,"맛있게 해 먹었어요~두부가 없어서 감자,양파,호박 넣고 자글자글 끓여 먹었는데 맛나요~감사해요",,
고소한 두부쌈장으로 양배추쌈 싸먹기,87588289,2018-05-29 09:55:54,5,"전 둘째 아이가 어려 순한 레시피가 필요했는데요 왜 두부 생각을 못 했었을까요? 전 이 레시피에 참치와 견과류를 더했더니 씹는 식감도 괜찮았습니다~~ 
맛이 순해서 아이가 맛있다고 숟가락으로 퍼 먹더라고요ㅋ 쓰고 남은 두부에도 얹어서 먹기도 하고요~~ 
아이가 어리니 김밥 같이 말아서 작게 잘라 줬는데요 저는 말고, 아이들이 장 올리며 재미있게 요리했습니다. 맛이 고소하고 순해서 앞으로도 종종 함께 만들어 먹을 거 같습니다. 덕분에 맛있게 잘 먹었습니다.^^",,
고소한 두부쌈장으로 양배추쌈 싸먹기,40199026,2019-04-17 06:00:53,5,"남편이 한정식집에서 나오는 메뉴보다 맛나다고ㅋ 너무 맛잇게 잘먹어서 뿌듯합니다 
제가 먹어도 맛잇구요ㅋㅋ
감사해요",,
고소한 두부쌈장으로 양배추쌈 싸먹기,24880953,2022-02-24 20:23:56,5,"두부 400g 양파 중 1개, 애호박 1/2개, 표고 2개
물 종이컵기준 한컵반
된장3, 고추장2, 쌈장1,
달달한맛 좋아해서 설탕1 추가해 먹었어요.
정말 꿀맛~~ 밥도, 다른반찬도 필요없어요. 
쌈장이랑 양배추만으로 한끼식사 끝냈네요^^
양이 너무 많아서 다음엔 정량만 넣어 만들어야겠어요.
잘먹었습니다!",,
고소한 두부쌈장으로 양배추쌈 싸먹기,39021445,2018-08-06 10:29:08,5,양파랑 두부밖에 없었는데 3배로 만들고 청양고춧가루 조금 넣었어요 후라이해서 상추넣고 쓱쓱 비벼먹으니 꿀맛ㅋㅋ,,
고소한 두부쌈장으로 양배추쌈 싸먹기,74472639,2023-05-04 22:34:10,5,"호박이 없어서 오이, 파프리카 있어서 넣었고 칼칼하게 먹고 싶어서 청양고추도 하나 넣었어요 맛있게 되었네요^^",,
고소한 두부쌈장으로 양배추쌈 싸먹기,13329954,2019-01-18 19:47:09,5,정말 맛있어요~ 양배추쌈에도 얹어먹고 밥에 비벼먹어도 맛나고.. 양을 2배로 해서 만들었는데도 금방 동이 났어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,81549500,2023-08-28 14:58:55,5,호박이 없어서 양파랑 표고넣고 만들었어요! 매운거 좋아햐서 청양 반개도 넣었는데 매콤짭짤하니 너무 맛있어요>_< 밥에 비벼먹어도 최고입니다!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,96551288,2019-01-21 13:51:48,5,"짱짱 맛있었어요
가족도 조아하구,,양배추랑도너무잘어울리고ㅠ 간단해서 어려도 하기 진짜 쉬웠어요
들기름이 없어서 참기으로 했는데(())맛있었습니다",,
고소한 두부쌈장으로 양배추쌈 싸먹기,55316668,2020-03-25 20:01:36,5,다이어트할라고 이 레시피로 밥은 조금만 먹어야지 했는데 결국 쌈장애 밥 비벼 먹었어요 ㅎㅎ 엄청 맛있어요~!!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,39345184,2018-08-10 11:10:58,5,들기름대신 간돼지고기를 먼저 볶아서 거기에 야채를 넣었어요! 돼지고기 기름의 꼬신 맛이 풍미를 더해준 것 같아요. 미니새송이버섯과 고추도 추가로 넣었어요. 맛나요~~,,
고소한 두부쌈장으로 양배추쌈 싸먹기,55755686,2023-08-24 09:16:45,5,엄청 맛있어요. 전 끓일 때 멸치 몇마리 넣었고요. 애호박 없어서 대신에 당근과 버섯 넣었습니다. 된장3스푼과 고추장 반스푼 넣었고 쌈장은 안넣었어요.,,
고소한 두부쌈장으로 양배추쌈 싸먹기,87080339,2017-05-09 19:29:29,5,자주 해먹어요 진짜 맛있어요 간단하고 전 마지막에 청양고추 썰어넣어서 약간 칼칼하게 먹었어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,27756481,2020-10-14 19:22:21,5,"전 애호박이없어 버섯과 당근을 넣고 만들었어요~
너무 맛있네요~ 남편에게 칭찬들었어요~
감사합니다~",,
고소한 두부쌈장으로 양배추쌈 싸먹기,68518831,2018-06-10 20:16:35,5,"최고예요^^
초초초간단에 맛은 굿~!
들기름없어서 참기름으로 했는데도 남편이 당연 산건줄ㅋㅋㅋ 반찬은 사다먹어도 이런건 안판다고 레시피보고 만들었다니 칭찬~~
두번째는 호박이 적어서 대신 느타리버섯 잔뜩넣고 했는데 좋았어요. 감사해요. 리뷰는 배신을 안하네요.",,
고소한 두부쌈장으로 양배추쌈 싸먹기,31230642,2020-07-10 21:04:08,5,"맛나요~~~^^
2번째 만들어먹는데 역시나 맛있네용~~
양배추쌈 양념장이 늘 힘들었는데..
감사합니다~~",,
고소한 두부쌈장으로 양배추쌈 싸먹기,79767533,2022-08-27 18:36:00,5,저희집 고추장이.좀 매워서 반 스푼 넣고 했는데 맛있네요 또 해먹어야겠어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,56353650,2020-02-05 21:30:03,5,맛 괜찮네요. 남편이 무지 좋아해요. 멸치육수에 해보았어요. 담에 할땐 집된장이 짠지 된장을 좀 덜 넣어야 겠어요.,,
고소한 두부쌈장으로 양배추쌈 싸먹기,52918233,2018-07-11 18:58:25,5,저녁반찬을 뭐할까 고민하다가 냉장고에 잠자고있는 양배추가 있어서 만들었는데 맛있어요..자주 해먹어야 겠어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,52499289,2019-02-18 21:55:46,5,"식감이 아주 좋아요! 근데 들기름을 너무 많이 넣었나봐요ㅠㅠ
좀 느끼하네여ㅜㅜ",,
고소한 두부쌈장으로 양배추쌈 싸먹기,55202489,2019-08-04 20:02:41,5,"세번째 먹고있어요. 짜지않고 야채랑두부까지 골고루 먹을수있어 좋아요.
양배추 쌈밥도 해먹고, 밥도 비벼먹고 맛있게 먹었습니다.^^",,
고소한 두부쌈장으로 양배추쌈 싸먹기,98172488,2021-03-14 17:47:45,5,"그냥 쌈장만 찍어 먹는 것 보다 영양가 있을 것 같아서 만들었어요. 후기 보고, 많이 졸여서 자작하게 만들었어요. 된찌랑 같이 먹어서 그런지 맛을 잘 못 느꼈는데, 다음에는 된찌없이 먹어야겠어요.",,
고소한 두부쌈장으로 양배추쌈 싸먹기,85309378,2023-07-20 20:43:55,5,"양배추 쌈도 같이 찍어야하는데 ㅜㅜ 
가족들이 맛있다고 했어요 맛있게 잘 먹었습니다^^ 
쭈양님 감사해용~^^!!",,
고소한 두부쌈장으로 양배추쌈 싸먹기,70477883,2018-05-31 23:54:56,5,"요리 해놓으면 짜다, 매웠으면 좋겠다, 고기가 질기다 등 불평불만을 털어놓는 누나가 이거 한 입 먹더니 밥을 푸더군요 ㅎㅎ 심지어 회식까지 하고 온 냥반이 ㅋㅋㅋ",,
고소한 두부쌈장으로 양배추쌈 싸먹기,53828264,2022-07-05 19:14:11,5,"고체된장 없어서 물안넣고 다담된장찌개소스 절반넣고 다른재료는 그대로 넣었는데도 맛있네요!
들기름없어서 참기름 넣었어요",,
고소한 두부쌈장으로 양배추쌈 싸먹기,48848525,2023-07-19 00:13:18,5,"간도 딱 맞고 쉽고 빠르네요!
고기다짐육도 같이 햇음 더 맛있었을거같아요 ㅎㅎ",,
고소한 두부쌈장으로 양배추쌈 싸먹기,18164921,2018-08-31 18:38:27,5,간이 쎄지않아서 영양식으로 좋았어요^-^ 간편한 레시피덕에 저녁 뚝딱했네요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,95329539,2020-05-05 06:54:42,5,남자친구 해줬는데 몹시 잘 먹네요!! 저는 식감 좀 올릴려고 팽이버섯추가했는데 엄청 맛있었어요!!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,84364215,2020-12-03 19:34:11,5,된장을 정량보다 많이 넣었더니 짜다는 후기가 있어서 정량으로넣었는데 전 간이 좀 심심 했던것같아요. 그래도 덕분에 건강한 한끼먹었어요~ 감사합니다^-^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,43095172,2021-03-15 15:31:29,5,고춧가루 3스푼 청양고추3개 더 넣어하니깐 딱 좋아용 ㅎㅎ 끝에 얼큰해요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,15815420,2019-04-15 12:46:38,5,짜지도 않고 진짜 맛있네용ㅋㅋㅋㅋㅋㅋ 밥에 걍 비벼먹어도 맛있어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,95133165,2023-09-20 18:39:52,5,"ㅎㅎ저는 애호박대신 표고넣었어요.
밥비벼먹으니 짱맛입니다. 초3딸도",,
고소한 두부쌈장으로 양배추쌈 싸먹기,22252410,2017-04-13 23:57:21,5,이렇게 만드니 참 맛있네요 양배추 데쳐서 쌈싸먹으니 완전 굿~입니다^^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,89365991,2018-07-25 18:21:43,5,안짜고 정말 맛있게 먹었어요!! 정신없이 먹다보니 남은사진이...ㅋㅋㅋ,,
고소한 두부쌈장으로 양배추쌈 싸먹기,72591030,2022-01-06 13:06:41,5,양배추에 넣어 먹어도 맛있고 이것만 넣고 밥 비벼먹어도 맛있어요^^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,75081940,2019-04-17 23:23:25,5,"건강해지는요리며
맛또한 최곱니당^^저는 간마늘을
조금 넣었습니당",,
고소한 두부쌈장으로 양배추쌈 싸먹기,tt0866,2022-06-26 11:00:33,5,다이어트식할려고 밥없이 양배추에쌈싸먹었네여 ㅎ 배부르고좋아요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,jungeh5919,2022-07-11 18:59:00,5,"양배추 쌈에 밥 한공기 뚝딱했네요.
맛있게 잘 만들어서 먹었어요.^^",,
고소한 두부쌈장으로 양배추쌈 싸먹기,99380502,2023-09-27 14:07:44,5,팽이버섯 잘라 넣으면 식감 훨씬 좋아요!! 고소하고 너무 맛있네요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,16852488,2020-09-20 10:45:00,5,첨했는데 남편한테 칭찬들었어요~~너무 맛나게 잘먹었습니다~~^^,,
고소한 두부쌈장으로 양배추쌈 싸먹기,94397487,2020-07-06 22:05:41,5,간장양념이나 쌈장에 먹다가 이렇게 해서 먹으니 넘 맛있어요~~~,,
고소한 두부쌈장으로 양배추쌈 싸먹기,91186128,2020-09-25 20:37:10,5,된장을 크게 펐더니 짜요; 다음에는 정말 정량으로 해야겠어요;,,
고소한 두부쌈장으로 양배추쌈 싸먹기,46051255,2018-05-29 20:27:55,5,아들도잘먹네요 ㅎㅎ밥에 비벼먹기좋아요~레시피감사합니다.,,
고소한 두부쌈장으로 양배추쌈 싸먹기,ssuk1030,2018-04-21 22:00:07,5,아이들이 엄청 잘먹어요! 덕분에 건강 밥상 되었습니다~~♡♡,,
고소한 두부쌈장으로 양배추쌈 싸먹기,40378270,2018-08-07 20:45:58,5,양배추 삶는거두 나오면 좋겠어요ㅋㅋ 맛있게 잘먹었습니다,,
고소한 두부쌈장으로 양배추쌈 싸먹기,66815373,2020-10-03 13:51:10,5,아이들도 잘먹고 밥에. 쓱쓱 비벼 맛나게 먹었어요~^^최고!!!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,67569924,2021-11-24 08:53:05,5,요똥인 저도 맛있는 두부쌈장 만들기 가능해서 좋았어요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,96394740,2017-05-25 17:41:58,5,너무 맛있게 잘 만들어 먹었어요!~^^ 아이들도 잘 먹네요!,,
고소한 두부쌈장으로 양배추쌈 싸먹기,62576607,2021-02-25 19:37:38,5,아직 먹기전인데 기대되네요! 좋은 레시피 감사합니다 :),,
고소한 두부쌈장으로 양배추쌈 싸먹기,96733315,2019-06-18 21:41:22,5,"레시피 그대로 뚝딱 !
양배추 쌈싸먹기 ~ 너무 맛있어요 !",,
고소한 두부쌈장으로 양배추쌈 싸먹기,89084481,2019-10-19 14:23:34,5,힣물을 너무 많이 넣어서 묽어졌지만 맛있어요!! 에헤헤,,
고소한 두부쌈장으로 양배추쌈 싸먹기,61477347,2018-11-13 16:11:01,5,"덕분에 맛나게 먹었어요
감사해요 
사진은 쪼리는중..ㅎ",,
고소한 두부쌈장으로 양배추쌈 싸먹기,65043293,2018-06-14 20:25:01,5,"우리집 된장이 좀 짠가봐요 ㅠ
좀 짠듯하지만 맛있어요",,
고소한 두부쌈장으로 양배추쌈 싸먹기,94938864,2018-06-14 14:48:11,5,짜지않아서 밥비벼먹기딱이에요!!!잘 먹었습니다 ㅎㅎ,,
고소한 두부쌈장으로 양배추쌈 싸먹기,98045049,2017-05-22 14:17:22,5,그냥 쌈장에만싸먹었는데 두배로맛날거같아요 좋네요,,
고소한 두부쌈장으로 양배추쌈 싸먹기,14813829,2019-09-06 17:36:57,5,"맛있는건강식 해먹을께용 
요리잘못하지만 맛있어용",,
고소한 두부쌈장으로 양배추쌈 싸먹기,37725045,2022-09-09 14:38:24,5,두부해결하기 어려웠는데 그럴싸한 반찬이 되었어요,,
