Unnamed: 0,recipeID,recipe_name,summary,ingredient_name,category,recipe_image_link,main_source,all,full_step
820,812,대구 지리탕,맑고 개운한 국물이 한국사람 입맛에 참 잘 맞는 음식이에요. 물론 매운탕을 더 자주 먹게되지만 가끔은 깔끔하고 시원한 지리탕도 참 맛이 좋더라구요~,[재료] 손질대구 200g 대구곤이 50g 바지락  100g 미나리  50g 콩나물  50g 무  50g 대파뿌리  1/2개 [양념] 소금  1t 후추  1/3t 청주  1/2t 물  적당량,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/23/a885af19bbca1a539afddbef3ab2866a1_m.jpg,"['손질대구', '대구곤이', '바지락', '미나리', '콩나물', '무', '대파뿌리']","['대구', '지리', '탕', '국물', '한국', '사람', '입맛', '음식', '매운탕', '지리', '탕', '맛', '손질대구', '대구곤이', '바지락', '미나리', '콩나물', '무', '대파뿌리', '드', '간 건강', '간 건강']",대구지리탕에 들어갈 채소를 손질해볼게요. 무는 큼직하게 0.5cm 두께로 슬라이스하고 미나리는 5cm 간격으로 잘라보겠습니다. 대파는 2등분 한 뒤 미나리와 같은 크기고 썰고 청양고추는 어슷하게 썰어주세요. 맛있는 바지락 육수가 끓고 있을 때 먼저 무를 넣어주세요. 그리고 한소끔 끓어오르면 이때 대구를 넣겠습니다. 부드럽고 고소한 대구곤이를 넣고 소금과 후추로 간을 심심하게 맞춰주세요. 떠오르는 거품을 한번 말끔하게 제거해 주시면 더욱 좋겠죠. 그리고 미나리와 대파를 넣고 한소끔 끓여주시면 대구지리탕 완성입니다.
821,813,동태탕 끓이는 법,속풀이에 좋은 얼큰한 동태탕!,[재료] 동태  2마리 무  1토막 양파  1개 대파  1대 매운고추  조금 [양념] 마늘  생강  고춧가루  2큰술 매운 고춧가루  1큰술 국간장  1큰술 진간장  1큰술 소금  맛술 ,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/28/820bd13aa6b288afd2fb21c2a297fa8f1_m.jpg,"['동태', '무', '양파', '대파', '매운고추', '조금']","['동태', '탕', '법', '속', '풀이', '동태', '동태', '무', '양파', '대파', '매운고추', '조금', '깔끔', '동태', '탕', '첨', '데', '도움', '고', '감사', '깔끔', '신랑', '느므', '맛', '엄지', '감사', '소금', '대신', '새우젓', '간', '여기', '쑥갓', '추가', '동태', '날씨', '감사', '간 건강', '간 건강', '간 건강', '간 건강', '간 건강']","동태는 지느러미와 내장을 발라내고 찬물에 30분 정도 담가 핏물을빼 준 후 깨끗이 씻어 물기를 빼 주세요 무는 나박 썰기를 하고 대파도 어슷하게 썰어주세요 양념장을 만들어주세요. 냄비에 물을 붓고 무와 미리 만들어둔 양념을 넣고 무가 어느 정도 익으면동태를 넣고 보글보글 끓여주세요 대파, 양파, 건고추를 넣고 한소큼 끓이면 완성이에요"
822,814,[맛있는 라면 레시피] 올리브쇼 대파라면,야채로 육수를 내서 끓이는 라면이라 개운하면서도 깔끔한 맛! 해장라면으로도 좋을것 같아요.,[재료] 라면  1봉지 양파  1/4개 대파  1대 청양고추  1개 마늘  1T 고추가루  1T,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/30/4d3965843959b3e4aab6519fec7ce0d21_m.jpg,"['라면', '양파', '대파', '청양고추', '마늘', '고추가루']","['라면', '올리브', '쇼', '대파', '야채', '육수', '라면', '개운', '깔끔', '맛', '해장', '라면', '라면', '양파', '대파', '청양고추', '마늘', '고추가루', '간 건강', '간 건강', '간 건강', '간 건강']",양파는 채썰어두고 대파는 파란부분만 5cm정도 길이로 슥슥 썰어줍니다 대파의 흰부분은 얇게 채썰어서 찬물에 담가 매운기를 빼줍니다 파채칼 이용하면 간편해요! 팬에 기름을 두르고약불에 마늘넣고 달달 볶다가 양파랑 대파 넣고 색이 진해질때까지 볶아줍니다 어느정도 색이 났다 싶으면 라면스프 투하! 스프넣고 뽀까뽀까-♬ 물은 정량의 80%만 먼저 넣고 끓여줍니당 물이 끓으면 면 투하! 청양고추와 나머지 물 20%를 넣고 보글보글 끓여주고 찬물에 담가놓았던 대파의 흰부분을 고명으로 올려주면 진짜 끝
823,815,해장국집 차려도 되겠다!!라고 남편에게 칭찬받은 선지해장국,정말정말 담백하고 맛있는 선지해장국! 술해장은 물론 철분섭취가 필요할 때 딱입니다 ^^,[재료] 양지  200g 선지  900g 콩나물(180g)  2줌 얼갈이배추  500g 무  1토막 대파  1개 [양념] 소금  1+1/3T 액젓  2+1/2T 소주  1/2컵,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/03/4fd902b2a193b9be127591a6626289aa_m.jpg,"['양지', '선지', '콩나물', '얼갈이배추', '무', '대파']","['해장국', '집', '남편', '칭찬', '선지', '해장국', '선지', '해장국', '술', '해장', '철분', '섭취', '필요', '양지', '선지', '콩나물', '얼갈이배추', '무', '대파', '양', '조절', '실패', '인분', '선지', '오천', '원', '어치', '반', '통', '만', '원', '큰일', '뻔', '계산', '성공', '잔치', '명', '할머니', '부지', '댁', '웃', '비밀', '칭찬', '이번', '번', '감사', '마음', '리뷰', '맛', '집', '간장', '고추', '쫑쫑', '솥', '멸치', '육수', '사골', '국물', '시판', '선지', '겁', '파랑', '콩나물', '그릇', '용', '감사', '완', '시장', '선지', '해장국', '포장', '선지', '식구', '반응', '덕분', '선지', '국', '감사', '식구', '칭찬', '간 건강', '간 건강', '간 건강', '간 건강', '간 건강', '간 건강', '간 건강', '간 건강']",냄비에 물23컵에 국물용멸치 35마리. 다시마5조각. 고추씨 1T반을 넣고 센불에서 끓으면 중불로 줄여 10분동안 끓인후 고운체에 걸러 육수 16컵반을 준비합니다.고추씨는 생략가능합니다. 고추씨 대신에 청양고추 1개 토막내어 넣어도 좋습니다. 보통 선지해장국은 사골육수로 많이 끓이시는데요.집에 사골육수가 흔치 않지요. 그래서 멸치다시마육수를 넣었습니다. 사골육수가 있다면 사골육수를 넣으세요.. 얼갈이배추는 밑둥을 잘라 씻어준후 끓는물에 소금을 넣고 5분정도 데친뒤 찬물에 헹궈 얼갈이배추를 찬물에10분정도 담궈주세요 ( 이렇게 데친뒤 찬물에 담그셔야 풋내가 나지 않습니다 )찬물에 담근후 손으로 짜서 보니 3줌이었습니다. 먹기 좋게 큼직하게 썰은후 볼에 담고된장1T. 다진마늘1T+1/4T. 고추가루3T. 국간장2T. 참기름1/2T를 넣고 조물조물 밑간을 해줍니다. 쇠고기는 국거리용으로 양지를 구입했습니다. 볼에 넣고 다진마늘1T. 고추가루2T. 국간장2T. 참기름1T. 맛술3T. 후추가루소량를 넣은후 조물조물 10분정도 재웁니다.콩나물은 2줌정도 씻어 준비합니다. 대파1개는 큼직하게 썰어줍니다.무1토막은 나박하게 썰어줍니다. 선지입니다. 쇠고기선지를 구입하세요. 꼭 싱싱한것으로 선홍빛이 선명한것으로 구입하세요. 구입한 선지를 찬물에 샤워시켜줍니다.(핏기제거)냄비에 물이 팔팔 끓으면 소주1/2컵을 넣고 선지를 넣어줍니다.이 상태에서( 끓는물속에서 ) 선지의 표면이 검게 변하면서 굳어지기 시작하면 나무주걱으로 뚝뚝 큼직하게 끈어주세요. 그러면서 5분동안 삶아줍니다. ( 선지의 속까지 푹 삶아주지 않아도 됩니다~)5분 삶아준후 바로 찬물에 샤워시켜준후 물기를 쭉~ 빼줍니다.선지해장국을 끓일때 선지를 생으로 넣는 분들도 계시는데요 그러면 냄새도 나고 색도 탁해요. 이렇게 살짝 데쳐서 넣으셔야 좋아요. 이제 모든재료 준비끝입니다. 끓이기만 하면 되어요..큰 냄비에 밑간한 쇠고기와 무를 넣고 중불에서 1분정도 달달 볶다가 준비한 멸치다시마육수와 밑간한 얼갈이배추와데친 선지를 넣고 센불로 켜줍니다. (뚜껑은 처음부터 끝까지 열고 끓일겁니다~~)센불에서 끓으면 중불로 줄여 15분동안 끓인후 대파.콩나물을 넣고 소금1T+1/3T와 액젓2T반. 고추가루1T를 넣고5분만 더 끓여주세요.. 중간중간 거품제거하시고요. 마지막에 기호에 따라 후추가루 추가하셔도 좋습니다. 국간장의 짠정도에 따라 소금양 조절하시고요..고추가루양도 기호에 맞게 조절하세요. 걸쭉하게 드시는것을 즐기시는 분들은 더 푹 끓이셔도 좋습니다. 다진파 또는 다진청양고추 곁들이시면 됩니다.
824,816,겨울별미 굴국밥,영양 많고 맛좋고 힘(?)도 좋아지는 굴. 굴을 활용한 많은 요리들중 입맛돋구는 맛있는 별미가 바로 굴국밥이 아닐까 싶어요~~ 시원한 국물에 밥까지 든든하게 말아낸 굴국밥은 식사는 물론 해장음식으로도 손색이 없답니다~~,[재료] 생굴  1줌 불린미역  1/2줌 자른부추  1/2줌 청양고추  1개 홍고추  1/2개 대파  약간 새우젓  1숟갈 밥  2/3공기 [양념] 물  8컵 다시멸치  1줌 마른다시마  1조각 양파  1/4개 무  100g 청양고추  1개,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/dbebee50c0ae278b253935e3ecc166a21_m.jpg,"['생굴', '불린미역', '자른부추', '청양고추', '홍고추', '대파', '약간', '새우젓', '밥']","['겨울', '별미', '굴국밥', '영양', '맛', '힘', '굴', '굴', '활용', '중', '입맛', '별미', '굴국밥', '국물', '밥', '굴국밥', '식사', '해장', '음식', '손색', '생굴', '불린미역', '자른부추', '청양고추', '홍고추', '대파', '약간', '새우젓', '밥', '첨', '국물', '가족', '안녕', '비', '굴국밥', '전문점', '서', '천', '원', '집', '법', '감사', '설', '명절', '간 건강', '간 건강', '간 건강', '간 건강']","먼저.. 굴국밥을 만들려면.. 구수한 멸치육수를 준비해야 하는데요~~ 육수재료를 모두 넣고 중약불에서 20분정도 끓여 멸치육수를 만들어줍니다~ 육수 분량은 2인분 분량입니다~! 미역도 물에 불려 먹기좋은 크기로 작게 썰어 준비하고 생굴은 소금물에 흔들어 씻어 준비해줍니다~ 굴국밥엔 미역이 조금 들어가면 더 시원하고 맛있어요~~^^ 부추는 2.5cm 정도 길이로 썰고 대파, 홍고추, 청양고추는 송송 썰어 준비해둡니다~~ 뚝배기에 밥을 담은후.. 구수하게 끓인 멸치육수 3컵을 부어줍니다~ 뚝배기에 밥이랑 육수, 미역을 먼저 넣고 불에 올려 2분정도 끓여주세요~~ 밥이 끓으면 씻어둔 생굴을 넣어주고.. 조금더 끓여주다가.. 거품은 숟가락으로 건져내어 줍니다~ 간은 새우젓으로 해야 맛있어요~~ 마지막 불끄기 직전에 부추, 고추, 대파를 넣고 한소끔만 더 끓여주면 완성이에요~~"
825,817,칼칼한 오징어무국,추울땐 뜨끈하고 칼칼한 국물요리가 그만이잖아요. 무우 넉넉하게 넣고 끓여주면 국물맛도 시원하고 아주 맛있어요~ 술먹은 다음날에 해장국으로도 좋아요. 오징어무국 레시피를 공개합니다!,[재료] 오징어  1마리 무  양파  대파  청양고추  1개 쌀뜨물  [양념] 다진마늘  고춧가루  국간장  소금 ,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/22/826e652507c769368d614ddf17ed6d2e1_m.jpg,"['오징어', '무', '양파', '대파', '청양고추', '쌀뜨물']","['오징어', '무', '국', '국물', '무우', '국물', '맛', '술', '다음날', '해장국', '오징어', '무', '국', '공개', '오징어', '무', '양파', '대파', '청양고추', '쌀뜨물', '맛', '저녁', '시간', '사진', '맛', '간장', '간', '전', '새우젓', '간', '간장', '간', '맛', '감사', '간 건강', '간 건강', '간 건강', '간 건강']","오징어는 내장을 손질하고 씻은다음, 먹기좋은 크기로 썰어서 준비해두어요. 무우와 양파는 납작하게 썰어주고, 대파는 어슷썰어 준비해두어요. 쌀뜨물을 넉넉히 부은다음 무우를 넣고 끓여주세요. 끓기시작하면 떠오르는 불순물(거품)도 건져내주어요. 거품을 제거하면 아무래도 국물이 깔끔해진답니다. 양파를 넣어주시고, 오징어무국 맛있게 끓이는법의 주재료인 손질한 오징어도 넣어주어요. 다진마늘 한스푼 넣어주고,칼칼한 국물맛을 내기위해 고추가루도 한스푼 넣어서 끓여주세요. 간은 소금과 국간장으로 해주시면 되어요. 마지막으로 대파와 청양고추까지 넣어주면 오징어무국 맛있게 끓이는법 거의 완성. 이렇게 한소큼 팍 끓어오르고나서 약불에 5분정도 은근히 더 끓여주면 국물맛이 우러나서 더 맛있어요."
826,819,새우젓으로 간한 김치 콩나물 해장국,새우젓을 넣어 깔끔하고 시우너한 김치 콩나물 해장국입니다.,[재료] 콩나물  150g 김치(익은것)  1컵 두부  250g 청양고추  2개 대파  다시마 3cmX4cm  2장 물  8컵 [양념] 새우젓  1+1/2큰술 국간장  간마늘  1작은술,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/02/ac4f09ee4895c80bfacd44c68a243aa01_m.jpg,"['콩나물', '김치익은것', '두부', '청양고추', '대파', '다시마', '물']","['새우젓', '간', '김치', '콩나물', '해장국', '새우젓', '시우너', '김치', '콩나물', '해장국', '콩나물', '김치익은것', '두부', '청양고추', '대파', '다시마', '물', '간 건강', '간 건강', '간 건강']",콩나물은 씻어놓고 두부와 김치 대파는 적당한 크기로 썹니다. 물 8컨에 콩나물과 다시마를 넣고 끓이다가 콩나물이 어느정도 익으면 김치를 넣고 끓여줍니다. 새우젓과 다진 마늘을 넣어 간을 맞추고 파와 고추를 넣어줍니다. 마지막으로 두부를 넣고 한소끔 끓이면 완성입니다.
827,821,해물 해장 라면,쫄깃쫄깃한 오징어와 새우! 야들야들한 전복과 홍합! 시원한 국물과 탱탱한 면발! 시켜 먹는 짬뽕보다 더 맛나요~,[재료] 홍합  전복  오징어  새우  짬뽕라면  청양고추 ,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/05/48b45df503de21f36cfba93422ae21dc1_m.jpg,"['홍합', '전복', '오징어', '새우', '짬뽕라면', '청양고추']","['해물', '해장', '라면', '오징어', '새우', '전복', '홍합', '국물', '면발', '짬뽕', '홍합', '전복', '오징어', '새우', '짬뽕라면', '청양고추', '간 건강', '간 건강']","홍합은 깨끗하게 씻어주고 오징어와 전복은 먹기 좋게 채 썰고 새우는 통째로 넣어줄거에요~ (전복은 통으로 넣으셔도 좋아요~) 냄비에 물을 넣어주세요. 라면 끓일때 보다 물을 좀 더 넣었답니다. 아무래도 해물이 들어가니 물을 더 넣더라도 싱겁지는 않겠죠? 물을 넣고 홍합을 넣어 끓여 주세요. 홍합 넣은 물이 끓어 오르면 새우, 전복, 오징어를 넣어주세요. 준비된 라면도 넣어주세요~! 마지막으로 젤 중요한 청양고추~ 청양고추를 먹지 않고 국물 내기용으로 넣으실거면 처음부터 넣어주셔야해요~"
828,822,디톡스 해장 전골,"평소 술을 마시지 않는 남편도 ""어~ 속이 시원하다."" 해장국이라는 말을 하지 않았는데도 매콤 시원한 맛이 난다고 말을 하네요. 월남 땡초(건조)가 없으면 청양초를 넣던지 고추가루를 넣어도 무방할 것 같습니다.",[재료] 양배추  1/4포기 숙주  200g 생굴  200g 메밀묵  1/2모 각종 버섯  100g 육수  1+1/2컵 무  2토막 대파  2쪽 월남 땡초  2개 [양념] 국간장  1큰술,간 건강,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/30/338ea9ff61eb1e33d5ff356f18fbe50f_m.jpg,"['양배추', '숙주', '생굴', '메밀묵', '각종', '버섯', '육수', '무', '대파', '월남', '땡초']","['디톡스', '해장', '전골', '평소', '술', '남편', '속', '해장국', '말', '맛', '말', '월남', '땡초', '건조', '청양', '초', '고추', '가루', '양배추', '숙주', '생굴', '메밀묵', '각종', '버섯', '육수', '무', '대파', '월남', '땡초', '간 건강', '간 건강']","각종 재료는 먹기 좋은 크기로 썰어둔다. 다시마 1조각, 멸치 약간 넣고 다시 국물을 만들어준다. 전골냄비에 썰어둔 재료를 돌려가며 담아준다. 돌려 담은 재료 위에 멸치 육수를 살짝 부어준다. 가스 불에 올려 끓여 준다. 간장 1숟가락을 넣고, 모자라면 소금으로 간을 해 준다. 마지막에 대파를 넣어 마무리한다. 거품을 걷어낸다.끓을 때 청주를 넣으면 거품이 덜 생기고 육수가 부드러워집니다. 얼큰하니 시원한 해장국 완성입니다."
829,823,미니 코코넛브라우니,"미니머핀틀에 구워냈더니 한입에라도 쏙 넣을수 있게 자그마해요. 우유랑~ 커피랑~ 무척 잘 어울리는 녀석, 코코넛 파우더를 넣은 브라우니 소개해 드릴께요.",[재료(미니머핀 사이즈 20개 분량)] 다크초콜릿  80g 버터  70g 비정제 황설탕  60g 소금  1/4ts 달걀  2개 초콜릿 리큐르  1/2ts 우리밀 중력분  60g 코코넛가루  20g 아몬드가루  10g 토핑용 견과류  적당량,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/23/9cc7fcf277cfd67f6d362b854e2877b01_m.jpg,"['다크초콜릿', '버터', '비정제', '황설탕', '소금', '달걀', '초콜릿', '리큐르', '우리밀', '중력분', '코코넛가루', '아몬드가루', '토핑용', '견과류', '적당량']","['미니', '코코넛', '브라우니', '미니머핀', '틀', '입', '우유', '커피', '녀석', '코코넛', '파우더', '브라우니', '소개', '다크초콜릿', '버터', '비정제', '황설탕', '소금', '달걀', '초콜릿', '리큐르', '우리밀', '중력분', '코코넛가루', '아몬드가루', '토핑용', '견과류', '적당량', '치매예방', '치매예방']","토핑용 견과류는 집에 있는걸로 준비해주시면 되어요. 저는 마카다미아, 호두, 피칸, 아몬드를 얹어줄려구요. 견과류는 기름없는 팬에 볶아서 적당한 크기로 잘라 준비해 놓으셔요. 볼에 버터와 초콜릿을 담아주고, 중탕으로 녹여줍니다. 녹으면 불에서 내려서 한김 식혀주고, 설탕을 넣어서 거품기로 고루 섞어주세요. 설탕이 어느정도 녹을 정도로 섞어주시면 되어요. 달걀을 풀어서 2~3번에 나누어 고루 섞어줍니다. 달걀을 넣고서 너무 오랫동안 섞어주면 윗면이 많이 부풀어 갈라질수도 있으니 반죽에 잘 섞일정도로만 휘핑 해주세요. 초콜릿 리큐르를 넣어서 한번 휘휘 섞어주고, 체친 가루류를 넣어서 고무주걱으로 섞어줍니다. 가루가 보이지 않을때까지만 가볍게 섞어주세요. 반죽을 짤주머니에 넣어주고, 기름칠을 살짝 해둔 틀에 80%정도씩 채워주세요. 윗면은 견과류를 올려 장식해주고, 165℃로 예열해둔 오븐에 넣어서 13~15분정도 구워주시면 되어요.오븐 올망졸망 귀엽게 구워져 나왔어요. 크게 일반 머핀틀에 구워낸것도 좋지만, 이렇게 자그마하게 구워내면 먹을때 부담없어서 좋아요. 틀에서 꺼내 잠시 식으라고 놓아두고, 딸아이에게는 우유 한잔, 저는 커피 한잔을 준비해 봅니다."
830,824,청국장찌개 황금레시피,구수한 밥도둑 청국장찌개,[재료] 쌀뜨물  600ml 청국장  1덩어리 신김치  1컵 [양념] 고춧가루  1큰술 다진 마늘  1큰술 두부  1/2모 청양고추  1개 양파  약간 대파  약간,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/04/4576246cba1b75f3dc4b213bad319f0c1_m.jpg,"['쌀뜨물', '청국장', '신김치']","['청국장찌개', '황금', '밥도둑', '청국장찌개', '쌀뜨물', '청국장', '신김치', '설명', '청국장', '밥', '멸치', '표고버섯', '국물', '나머지', '감사', '레', '피', '감사', '신랑', '어머님', '감사', '감사', '된장', '반', '술', '코', '간', '쌀뜨물', '멸치', '신랑', '새댁', '진짜', '굿', '굿', '감사', '재료', '굿', '오', '김치', '신', '덕분', '시간', '깔끔', '남편', '청국장', '가지', '음식', '정말', '꿀맛', '덕분', '저녁', '꺄', '청국장', '굿', '청국장', '첨', '감사', '난리', '역쉬', '베스트', '번', '시어머니', '첨', '맛', '기분', '감사', '감사', '덕분', '저녁', '맛', '청국장', '집', '천지', '냄새', '진동', '감사', '특별', '재료', '최고', '맛', '간', '감', '나중', '감사', '감사', '된장', '스푼', '덕분', '남친', '칭찬', '분', '가족', '최고', '처음', '설명', '애', '감사', '청국장', '방법', '덕분', '청국장', '아이', '아이', '그릇', '뚝닥', '밥', '먛이', '양념', '된장', '반', '스푼', '정도', '맛', '욕심', '모', '결혼', '일', '초보', '주부', '번', '최고', '최고', '백종원', '보고', '부족', '여기', '멸치', '육수', '된장', '맛', '감사', '저녁', '청국장', '해결', '덕분', '저녁', '감사', '추가로', '애호박', '청국장', '만족', '청국장', '저녁', '말', '대박', '정도', '청국장', '감사', '최고', '감사', '감사', '조미료', '입맛', '소금', '감사', '덕분', '청국장', '남편', '극찬', '쌀뜨물', '알', '육수', '신랑', '지척', '굿', '멋', '참고', '총각김치', '무김치', '식감', '청국장', '국', '감사', '총각김치', '감사', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방']","쌀뜨물 600ml 맹물보다 쌀뜨물에 끓이면 더 구수하고 맛있는 청국장을 끓일 수 있어용^^청국장이 맛있으면 멸치육수에 끓이지 않아도 맛있어요! 청국장 한덩이~ 180~190g. 냉동실에 넣어놓고~ 먹고싶을때 꺼내서 끓여먹는 중이예요^^ 쌀뜨물이 끓으면 김치 한컵을 넣고 끓여주세요~김치는 너무 잘게 자르지 말고좀 큼직큼직 하게 잘라야 식감이 좋답니다^^^ 김치가 반쯤 익으면 양파와 버섯을 넣고김치, 양파가 잘 익을때까지 끓여주세용^^ 김치가 잘 익으면 청국장 한덩이를 넣고 잘 풀어주세요~ 건더기가 많은게 싫으신 분은~~반은 체에다 걸러 넣고, 반은 그냥 넣으시면 됩니다~ 바로 고추가루 1큰술, 다진마늘 1큰술을 넣어요~ 또 바로 두부, 청양고추, 파를 넣고 보글보글 한소끔 끓어오르면 완성~ 된장찌개든, 청국장찌개든~된장, 청국장을 맨 마지막에 넣고 한소끔만 끓여야더 구수하고 깊은맛이 난답니다^^ 청국장찌개 완성!!!"
831,825,우엉튀김 만들기,바삭바삭 고소한 우엉의 색다른 변신 우엉튀김입니다.,[재료] 우엉  전분  [양념] 소금  후추  기름  식초 ,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/d7115826c20be547a2969200667bebf0_m.jpg,"['우엉', '전분']","['우엉', '튀김', '우엉', '변신', '우엉', '튀김', '우엉', '전분', '치매예방', '치매예방', '치매예방', '치매예방']","필라로 우엉을 벗겨 내듯이 길게 당겨서 깍아내요. 깍은 우엉을 식초물에 담궈 둡니다. 식초물에 담구지 않고 그냥 놓아두면 색이 짙은 갈색으로 변해버려요. 식초물에 건져서 한번 헹궈준 후 수분을 제거해줘요. 수분을 제거한후 약간의 전분과 후추, 소금을 뿌려 간을 합니다. 170도 정도의 고온에 튀겨냅니다. 우엉의 두께가 얇기 때문에 아주 빨리 색깔이 나버리거나 너무 오래두면 탄맛이 날 수 있어요. 이 정도 색깔이 나면 건져서 기름기를 빼주세요."
832,826,아삭쫄깃한 우엉오징어조림,밥 한공기를 뚝딱하게 만든 우엉오징어조림입니다.,[재료] 우엉  2대 오징어  1개 [양념] 굴소스  1큰술 간장  1큰술 맛술  2큰술 물엿  1/2큰술 다진마늘  1/2작은술 다진생강  1/2작은술 물  6큰술 참기름  약간,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/ed85eae88c0f81638ac745d6f5cf66f1_m.jpg,"['우엉', '오징어']","['우엉', '오징어', '조림', '밥', '공기', '우엉', '오징어', '조림', '우엉', '오징어', '오징어', '우엉', '환상', '조화', '치매예방', '치매예방', '치매예방', '치매예방']","오징어는 껍질을 벗겨 먹기좋게 잘라서 준비, 우엉도 껍질을 슬쩍 벗겨서 약 5센티 길이로 잘라서 준비합니다. 우엉을 끓는물에 식초를 살짝 넣고 데쳐줍니다. 데쳐낸 우엉은 칼등으로 두들겨서 찢어줍니다. 너무 잘게 찢지 않고 듬성듬성 칼등으로 슬슬 두들겨 갈라지는 결대로 찢어주면 됩니다. 이렇게 칼등으로 두들겨 찢어서 졸여주면 우엉이 아삭아삭~~ 분량대로 조림장을 만들어서 바글바글 끓여 손질해둔 우엉을 넣어줍니다. 조림물이 반으로 줄어들면 손질해둔 오징어를 넣고 볶아 줍니다. 오징어를 처음부터 넣으면 너무 질겨집니다. 바싹 졸여지면 마지막에 참기름 휙 둘러주고 검은깨 솔솔 뿌려서 완성~"
833,827,오렌지향 가득 두부탕수육,냉장고에 향긋한 향기를 뽐내고 있던 오렌지를 사용해 소스를 만들고 두부를 튀겨 탕수육을 만들었답니다. 생각보다 두부튀긴게 참 많이 좋더라구요. 오렌지 알맹이가 톡톡 터지면서 퍼지는 향긋함이 다시금 군침돌게 하네요. 아이들 간식으로도 참 좋을거 같아요. 오렌지향에 야채가 살짝 가려져서 잘 먹을수 있을거 같아요.,[재료] 두부  1/2모 양파  1/2개 피망  1/4개 노랑파프리카  1/2개 빨강파프리카  1/2개 당근  1/2개 오렌지  1/2개 쌀가루  70g 소금  약간 [양념] 녹말  3T 설탕  5T 식초  3T 오렌지주스  7T 간장  1T 물  1cup,치매예방,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/13/03f6b47cdc2f4c2fa94edc1497b896b8_m.jpg,"['두부', '양파', '피망', '노랑파프리카', '빨강파프리카', '당근', '오렌지', '쌀가루', '소금', '약간']","['오렌지', '향', '두부', '탕수육', '냉장고', '향기', '오렌지', '사용', '소스', '두부', '탕수육', '생각', '두부', '오렌지', '알맹이', '군침', '아이', '간식', '오렌지', '향', '야채', '두부', '양파', '피망', '노랑파프리카', '빨강파프리카', '당근', '오렌지', '쌀가루', '소금', '약간', '도움', '치매예방', '치매예방', '치매예방', '치매예방', '치매예방']","두부는 정사각형으로 (1-2cm) 잘라서 소금을 뿌려주세요. 두부의 수분을 살짝 빼주기 위해서 소금을 뿌려주는 거랍니다. 수분이 어느정도 빠졌으면 두부를 쌀가루에 살짝 묻혀주세요. 끓는 기름에 두부를 넣고 노릇노릇해지도록 튀겨주세요. 물한컵과 간장, 설탕, 식초, 오렌지주스를 넣고 살짝 끓여주세요. 끓고 나면 오렌지를 넣어주세요. 썰어 놓은 야채를 넣고 녹말가루에 물을 조금 넣어 녹말물을 만들어 넣어주세요.너무 오랫동안 끓이면 야채들이 숨이 죽어 색이 이쁘게 나오지 않으니 주의하세요. 그릇에 튀겨낸 두부를 담고 소스를 부으면 완성."
